SMILES,MP,MW,Structure_Cluster,MP_bin,Stratify_Label,cv_fold
O=Cc1ccc(c(c1)[N+](=O)[O-])N1CCCCC1,52.0,234.255,2,1,2_1,9
Brc1ccc(c(c1)N)C,33.0,186.052,0,0,0_0,3
CC1=C(C)C(=O)C=CC1=O,55.0,136.15,0,1,0_1,9
O=C(c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-])NCCCc1ccccc1,123.0,329.312,4,2,4_2,0
OC1CCCC(C1)O,30.0,116.16,0,0,0_0,0
OCCc1c([nH]c2c1cccc2)C1CC2CCN1CC2C=C,186.0,296.414,4,3,4_3,3
COC(=O)c1cc(F)ccc1N,23.0,169.155,2,0,2_0,2
O=Nc1ccc(c(c1O)N=O)O,168.0,168.108,2,3,2_3,7
NCCCCC(=O)O,157.0,117.148,0,2,0_2,3
[O-][N+](=O)c1ccc2c(c1)cn[nH]2,210.0,163.136,2,3,2_3,8
CC(=O)c1ccccc1N,20.0,135.166,0,0,0_0,8
[O-][N+](=O)c1cc(C(=O)O)c(c(c1)[N+](=O)[O-])O,171.0,228.116,2,3,2_3,4
OC(=O)COc1ccccc1C(=O)N,221.0,195.174,2,3,2_3,7
O=C(NC(C(=O)N)Cc1ccccc1)OCc1ccccc1,163.0,298.342,5,2,5_2,3
CNC[C@@H](c1cccc(c1)O)O,142.5,167.208,2,2,2_2,8
OC(=O)C(c1ccccc1)CCCc1ccccc1,78.0,254.329,5,1,5_1,0
Clc1ccc2c(c1)ncc(n2)Oc1ccc(cc1)OC(C(=O)OCC1CCCO1)C,64.0,428.872,4,1,4_1,2
O=C1/C(=C\c2ccccc2)/Cc2c1cccc2,110.0,220.271,5,2,5_2,1
Oc1ccc(cc1Cc1cc(Cl)ccc1O)Cl,174.0,269.127,5,3,5_3,2
N#Cc1ccccc1C(F)(F)F,18.0,171.121,2,0,2_0,9
N#Cc1cc(F)cc(c1OC)F,35.0,169.13,2,0,2_0,9
OC(=O)CCC(=O)c1cccs1,119.0,184.216,2,2,2_2,0
[O-][N+](=O)c1cc(ccc1C)S(=O)(=O)C,121.0,215.23,2,2,2_2,9
Cc1cc(Br)c(c(c1)Br)N,74.0,264.948,0,1,0_1,7
Cc1ccc(nn1)Cl,57.0,128.562,0,1,0_1,4
CCCCNC(=O)NCCCC,72.0,172.272,2,1,2_1,7
CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,43.0,234.383,5,0,5_0,3
O=C1OC(=O)c2c1cc(cc2)C(=O)Cl,68.0,210.572,2,1,2_1,9
O=C1CCCCO1,-13.0,100.117,0,0,0_0,7
OC(=O)C1CCC1,-2.0,100.117,0,0,0_0,7
N#Cc1c(Cl)ccc(c1Cl)[N+](=O)[O-],108.0,217.011,2,2,2_2,5
C[C@@H]1CC[C@H](CC1)C,-37.0,112.216,0,0,0_0,1
CC(=N)S,112.0,75.136,0,2,0_2,1
Oc1ccccc1C1Nn2c(S1)nnc2COc1ccccc1,217.0,326.381,5,3,5_3,2
NC(=O)CSCC(=O)N,174.0,148.187,2,3,2_3,6
Clc1ccc2c(c1)N(CCCN1CCC3(CC1)SCC(=O)N3)c1c(S2)cccc1,155.0,446.041,4,2,4_2,9
C/C(=C\c1ccc(cc1)C(=O)O)/c1ccc2c(c1)C(C)(C)CCC2(C)C,240.5,348.486,5,3,5_3,0
OC(=O)/C=C/c1c[nH]c2c1cccc2,185.0,187.198,2,3,2_3,5
S=C=Nc1ccc(c(c1)[N+](=O)[O-])Cl,66.0,214.633,2,1,2_1,4
N#CCc1ccc(cc1)I,53.0,243.047,0,1,0_1,1
CC1CCC(C(C1)OC(=O)C(C(=O)c1ccccc1)c1ccccc1)C(C)C,115.0,378.512,5,2,5_2,5
Fc1ccccc1c1ccccc1,74.0,172.202,5,1,5_1,5
N#Cc1csc(c1)[N+](=O)[O-],122.0,154.15,0,2,0_2,0
O=C(c1ccc2c(c1)cccc2)c1ccccc1,81.0,232.282,5,1,5_1,6
O=C(N1CCS[C@H]1C(=O)O)OC(C)(C)C,92.0,233.289,2,1,2_1,5
O=Cc1cc(ccc1OC)OC(F)(F)F,23.0,220.146,2,0,2_0,8
Clc1ccc(c(c1)O)[N+](=O)[O-],41.0,173.555,2,0,2_0,4
Clc1ccc(cc1)Sc1ncccc1C(=O)O,220.0,265.721,2,3,2_3,7
COc1ccc(c(c1)N)[N+](=O)[O-],131.0,168.152,2,2,2_2,7
OC(=O)[C@@H]1N2[C@H](O/C/1=C\CO)CC2=O,117.75,199.162,2,2,2_2,8
c1ccc(cc1)C/C=C/c1ccccc1,16.0,194.277,5,0,5_0,1
Nc1ccc2c(c1)nc([nH]2)C(F)(F)F,188.0,201.151,2,3,2_3,9
Oc1ccccc1/N=C(/c1c(O)c2ccccc2n(c1=O)c1ccccc1)\C,269.0,370.408,5,3,5_3,1
COc1cc(Br)c(cc1Br)OC,146.0,295.958,0,2,0_2,0
N=C1NN=C(c2c(N1)c1ccccc1n(c2=O)c1ccccc1)C,227.0,317.352,4,3,4_3,1
COC(=O)C(C(c1ccccc1)CC(=O)O)(C)C,111.0,250.294,2,2,2_2,5
OCc1cc(C)ccc1C,41.0,136.194,0,0,0_0,8
COc1ccc(cc1)/C(=N\Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])/C(C1CCCCC1)CC,201.0,440.5,4,3,4_3,3
CC(Br)(C)C,-20.0,137.02,0,0,0_0,1
CCCB(CCC)CCC,-56.0,140.079,0,0,0_0,7
CCc1ccccc1,-95.0,106.168,0,0,0_0,2
ClC(P(=O)(O)O)(P(=O)(O)O)Cl,250.0,244.891,2,3,2_3,2
C#CCCCN1C(=O)c2c(C1=O)cccc2,89.0,213.236,2,1,2_1,6
O=C1C=C(C)C(=O)c2c1cccc2,106.0,172.183,2,2,2_2,2
CCC1(O)CCC2C1(C)CCC1C2CCC2C1(C)CCC(C2)OC(=O)C,165.0,362.554,1,2,1_2,4
N#C/C(=C\c1cccs1)/c1nc2c(s1)cccc2,148.0,268.366,5,2,5_2,5
COc1ccc(c(c1C(=O)O)F)F,128.0,188.129,2,2,2_2,4
O=C1CNCCN1,132.0,100.121,0,2,0_2,2
CCOC(=O)c1cc(C)nc(c1)Cl,66.0,199.637,2,1,2_1,3
CCN(CN1C(=S)S/C(=C/c2ccc(cc2)Cl)/C1=O)CC,89.0,340.901,5,1,5_1,3
O/N=C/c1ccc(cc1)Cl,101.0,155.584,0,1,0_1,2
N#Cc1ccc(cc1)C(=O)Cl,69.0,165.579,0,1,0_1,0
CSc1cc2c(c3-c4c(CCc13)cccc4)c(=O)n(n2C)c1ccccc1,181.0,372.493,5,3,5_3,9
ClP1(=O)OCCO1,12.0,142.478,0,0,0_0,1
O=Cc1cc(ccc1Cl)[N+](=O)[O-],79.0,185.566,2,1,2_1,5
OC(=O)c1cccc(c1F)Cl,177.0,174.558,2,3,2_3,4
N#Cc1ccc(cc1)O,112.0,119.123,0,2,0_2,1
CCCC(=O)n1ncc2c1nc[nH]c2=O,223.5,206.205,2,3,2_3,0
OB(c1cccc2c1Sc1ccccc1S2)O,147.0,260.148,5,2,5_2,4
ClCC(CCl)(CCl)CCl,95.0,209.931,0,1,0_1,0
[O-][N+](=O)c1ccc(cc1)S(=O)(=O)Nc1ccc2c(c1)nn(n2)C1CCCC1,194.0,387.421,4,3,4_3,3
OCCCCCCCCCO,47.0,160.257,0,1,0_1,3
COC(=O)CS(=O)(=O)c1ccc(cc1)Br,82.0,293.138,2,1,2_1,5
O=C1CCCN1,24.0,85.106,0,0,0_0,6
CCc1cc(C)ccc1C,-54.0,134.222,0,0,0_0,2
COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,162.0,381.37,4,2,4_2,0
OC(=O)Cc1ccccc1Cl,96.0,170.595,2,1,2_1,1
O=C1N(N=C(C1C(c1c(Cl)cccc1Cl)O)C(F)(F)F)c1ccccc1,196.0,403.187,4,3,4_3,7
CCC(=O)OC(C(C(=O)O)C)C(C1OC2(CCC(O2)(C)C2CCC(O2)(C)C2OC(CC2C)C2OC(O)(CO)C(CC2C)C)CC(C1C)O)C,152.0,698.891,1,2,1_2,6
CCOC(=O)CCC(=O)OCC,-21.0,174.196,2,0,2_0,5
COC(=O)c1cc(O)cc(c1)O,166.0,168.148,2,2,2_2,7
CC(OC(C)(C)C)C,-88.0,116.204,0,0,0_0,0
S=C(c1ccc2c(c1)OCO2)N1CCCCC1,113.0,249.335,5,2,5_2,7
Clc1cncc(c1N)Cl,161.0,163.007,0,2,0_2,2
CN(c1ccc(cc1)/C=N/NC(=O)c1nccnc1)C,253.85,269.308,5,3,5_3,9
COC(=O)c1ncc2c(c1)cccc2,86.0,187.198,2,1,2_1,1
CCOc1ccc(cc1)C(=O)OCC,9.0,194.23,2,0,2_0,8
Clc1ccc(cc1)OCOc1ccc(cc1)Cl,70.5,269.127,5,1,5_1,8
CCOC(C)(C)C,-94.0,102.177,0,0,0_0,5
[O-][N+](=O)c1c(Cl)ccnc1O,223.0,174.543,2,3,2_3,9
CN(CC(c1ccc(c(c1)O)O)O)C,149.0,197.234,2,2,2_2,2
FC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(OC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,-90.0,654.079,4,0,4_0,3
COc1cc2OC3C(c2c2c1c1CCOC(=O)c1c(=O)o2)C=CO3,245.0,328.276,4,3,4_3,5
Cl[C@@H]1[C@@H]2CC[C@@H](O2)C(C1O)(C)C,72.0,190.67,0,1,0_1,5
[O-][N+](=O)OC(C(O[N+](=O)[O-])CO[N+](=O)[O-])CO[N+](=O)[O-],61.0,302.108,2,1,2_1,7
CC(n1nc2c(n1)cccc2)CCC(=O)O,73.0,219.244,2,1,2_1,8
NCCCCCO,36.0,103.165,0,0,0_0,0
CCCCNCCCC,-62.0,129.247,0,0,0_0,2
O=C1CCC(=O)N1c1ccccc1,156.0,175.187,2,2,2_2,3
CC(=O)CC(=O)OC(C)C,-27.0,144.17,0,0,0_0,0
CC(=O)OC1CCC2C1(C)CCC1C2CCC2C1(C)CCC(=C(C)C)C2,108.0,358.566,1,2,1_2,2
BrCc1ccccc1C(F)(F)F,29.0,239.034,0,0,0_0,4
[O-][N+](=O)c1ccc(c(c1)Oc1ccccc1)NS(=O)(=O)C,143.75,308.315,4,2,4_2,8
CCCCCCCCCCCCC=C,-12.0,196.378,3,0,3_0,1
COc1ccc(cc1)C(=NCc1ccccc1)c1ccc(cc1)OC,90.0,331.415,5,1,5_1,8
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)CC(O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,263.0,434.504,1,3,1_3,2
[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])F,27.0,186.098,2,0,2_0,9
COC(=O)CSc1cc(/N=c/2\sc(=O)n3n2CCCC3)c(cc1Cl)F,106.0,403.888,4,2,4_2,5
OCCSSCCO,25.0,154.256,0,0,0_0,5
COc1ccc2c(c1)c(c1ccc(o1)C)c(o2)CCC(=O)C,36.0,298.338,5,0,5_0,4
COc1c(F)ccc(c1F)C#N,45.0,169.13,2,0,2_0,4
COc1ccccc1C(=O)N(C(C)(C)C)NC(=O)c1ccccc1,181.5,326.396,4,3,4_3,5
Cc1c2OC(C)(CCc2c(c(c1C)O)C)C(=O)O,189.0,250.294,2,3,2_3,7
BrCC(=O)c1ccc(cc1)N1CCCC1,121.0,268.154,5,2,5_2,1
OC(=O)/C(=C/c1ccc(cc1)[N+](=O)[O-])/c1ccccc1C(=O)O,223.0,313.265,4,3,4_3,0
CC(=O)Nc1ccc(cc1C)Br,156.0,228.089,0,2,0_2,9
CCCCCCCCCCCCCCCC(=O)OC(C)C,12.0,298.511,3,0,3_0,1
CC(C(Cl)(Cl)Cl)O,50.5,163.431,0,1,0_1,4
O=C(C(=O)OC1CCCCC1)OC1CCCCC1,43.5,254.326,2,0,2_0,1
COCc1cnc(c(c1)C(=O)O)C1=NC(C(=O)N1)(C)C(C)C,166.0,305.334,4,2,4_2,1
Clc1cc2c(c(c1Cl)Cl)oc1c2c(Cl)c(c(c1Cl)Cl)Cl,233.0,409.31,5,3,5_3,9
Clc1ccc(cc1)/N=N/c1ccccc1,88.0,216.671,5,1,5_1,9
Cc1ccc(cc1)/N=C/c1ccccc1,35.0,195.265,5,0,5_0,2
BrCc1ccc(cc1)C#N,115.0,196.047,0,2,0_2,6
CCOc1ccc(cc1)C#N,62.0,147.177,0,1,0_1,0
FC(C(C(F)(F)F)(c1ccc(cc1)O)c1ccc(cc1)O)(F)F,160.0,336.231,2,2,2_2,7
N#Cc1c(F)cccc1I,50.0,247.01,0,1,0_1,1
CCCCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCCC,13.7,535.042,3,0,3_0,4
CCO[Si](F)(F)F,-122.0,130.141,0,0,0_0,3
CC1CCC(C(C1)OC(=O)C(=O)/C=C/c1ccccc1)C(C)C,46.0,314.425,5,0,5_0,9
N#CC(c1ccccc1[N+](=O)[O-])C(=O)OC,88.0,220.184,2,1,2_1,0
NC(=O)C(n1nnc2c1cccc2)(C)C,187.0,204.233,2,3,2_3,6
OC(=O)CCN1C(=O)C=CC1=O,104.5,169.136,2,1,2_1,3
CCOC(=O)c1cc2c(=O)oc3c(c2n(c1=O)C)cccc3,203.0,299.282,4,3,4_3,5
COc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(cc1)OC,87.0,345.653,5,1,5_1,5
COc1c2CC(=O)c2c(c(c1C)C)OC,109.0,206.241,2,2,2_2,8
CCOC(=O)CCCCCCCCC(=O)OCC,2.0,258.358,3,0,3_0,6
O=C1CCCC(=O)O1,56.3,114.1,0,1,0_1,1
CC(c1ccc(cc1)OCC(=O)O)C,86.0,194.23,2,1,2_1,3
O=C1C=CC(=O)C=C1,114.0,108.096,0,2,0_2,1
CCCCCCCCCCF,-35.0,160.276,0,0,0_0,0
Cc1ccccc1,-93.0,92.141,0,0,0_0,9
O=C1NC(=C(C(N1)c1ccco1)C(=O)OC(C)C)C,205.0,264.281,2,3,2_3,1
Cc1ccncc1/C=N/O,180.0,136.154,0,3,0_3,6
CCCCC=O,-92.0,86.134,0,0,0_0,0
NC=NO,114.5,60.056,0,2,0_2,1
BrCC(F)(F)F,-93.9,162.936,0,0,0_0,4
Clc1ccc(c(c1)N1C(=O)C2C(C1=O)ON=C2C(=O)c1cccs1)Cl,221.0,395.223,4,3,4_3,8
O=C1C=CC(=O)N1c1ccc(cc1)/N=N/c1ccccc1,164.0,277.283,5,2,5_2,1
CC1C2CC(C3C(C1=O)(C2O)C(O)CC1C3(C)C(O)CCC1(C)C)O,282.0,352.471,1,3,1_3,4
OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C,235.0,360.45,1,3,1_3,8
[O-][N+](=O)c1ccc(c(c1)C(=O)O)F,143.0,185.11,2,2,2_2,5
N#C/C(=N\Nc1c(Br)cc(cc1Br)Br)/c1nc2c(n1C)cccc2,181.0,512.003,5,3,5_3,7
N#C/C(=N\Nc1ccccc1)/c1scc(n1)c1ccc(cc1)Cl,179.0,338.823,5,3,5_3,8
OC(=O)CC(c1ccccc1)(C)C,60.0,178.231,2,1,2_1,9
COP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OC,36.0,263.211,2,0,2_0,7
OC(=O)Cc1ccc(cc1)Oc1ccccc1,76.0,228.247,5,1,5_1,5
CSc1cccc(c1)B(O)O,160.0,168.026,0,2,0_2,9
O=C(OC(C)(C)C)OC(=O)OC(C)(C)C,23.0,218.249,2,0,2_0,0
CCOC(=O)C#CC(=O)OCC,2.0,170.164,2,0,2_0,6
CC1=CC(=O)C(C(=O)O1)C(=O)C,111.0,168.148,2,2,2_2,5
OCC(=O)C12OC(OC1CC1C2(C)CC(O)C2C1CCC1=CC(=O)CCC21C)(C)C,251.0,418.53,1,3,1_3,6
[O-][N+](=O)c1ccc2c3c1cccc3CC2,103.5,199.209,5,1,5_1,5
CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)c(Cl)ccc2O)O)O)C,168.5,478.885,4,3,4_3,7
C1CCc2c(CC1)c1c([nH]2)cccc1,145.0,185.27,0,2,0_2,7
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl,109.0,320.046,5,2,5_2,9
BrCC(=O)Oc1ccc(cc1)[N+](=O)[O-],86.0,260.043,2,1,2_1,8
Brc1cccnc1Cl,55.0,192.443,0,1,0_1,5
OCCCCCC[C@H]([C@H](CCCCCCCC(=O)O)O)O,99.0,304.427,3,1,3_1,1
ClC1=C(NCc2ccccc2)C(=O)C(=C(C1=O)Cl)Cl,231.0,316.571,5,3,5_3,5
N#Cc1ccc(cc1)C#N,226.0,128.134,0,3,0_3,8
CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,61.5,333.863,5,1,5_1,3
CC(=NO)C(=O)C,76.0,101.105,0,1,0_1,6
C/N=C(\c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C)/N,281.0,262.397,5,3,5_3,9
OC(=O)c1cccc(c1)[N+](=O)[O-],142.0,167.12,2,2,2_2,9
OC(=O)CCC(C1CCC2C1(C)CCC1C2CCC2C1(C)CCC(=O)C2Br)C,190.0,453.461,1,3,1_3,0
FC(c1cccc(c1)c1nnn[nH]1)(F)F,157.0,214.15,2,2,2_2,6
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]([C@@H]2O)O)C,282.0,288.387,1,3,1_3,4
CCCCCCCCCCCCS,-7.0,202.407,3,0,3_0,7
C1SCCS1,-50.0,106.215,0,0,0_0,7
O=C1N(c2cc(Cl)cc(c2)Cl)C(=O)C2(C1(C)C2)C,166.0,284.142,4,2,4_2,7
N#Cc1c(Cl)cc(cc1Cl)Cl,81.0,206.459,0,1,0_1,5
OCC(=O)C1(O)CC(OC2CC(N)C(C(O2)C)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,230.0,543.525,4,3,4_3,4
ClCCN(CCCl)C,-60.0,156.056,0,0,0_0,6
CC1=CC(c2c1cccc2)(O)c1ccccc1,76.0,222.287,5,1,5_1,8
ClC(=O)c1ccccc1I,30.0,266.465,0,0,0_0,2
[O-][N+](=O)c1ccc(cc1)Sc1ccccc1,56.0,231.276,5,1,5_1,0
Brc1cnc(nc1OC(C)(C)C)OC(C)(C)C,60.0,303.2,2,1,2_1,5
O=C1C(=O)[C@@]2(C([C@H]1CC2)(C)C)C,199.0,166.22,0,3,0_3,2
OC(COc1ccc(cc1)CCOCC1CC1)CNC(C)C,71.0,307.434,5,1,5_1,0
Cc1nccc2c1cccc2,10.0,143.189,0,0,0_0,2
CCc1cccc(c1)C,-96.0,120.195,0,0,0_0,1
CCOC(=O)NC(=O)Nn1c(=S)[nH]nc1C(F)(F)F,232.0,299.234,4,3,4_3,3
CC(c1ccc(cc1)O)(CC(C)(C)C)C,84.5,206.329,0,1,0_1,2
C=C1CCC1,-134.7,68.119,0,0,0_0,7
Brc1cc(/C=N/Oc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])cc(c1O)Br,196.5,461.022,4,3,4_3,8
COc1ccc(c(c1)C(=O)O)Cl,172.0,186.594,2,3,2_3,9
O=Cc1cn(c2c1cccc2)C(=O)C,162.0,187.198,2,2,2_2,5
Clc1cccnc1O,181.0,129.546,0,3,0_3,7
C/C=C/c1[nH]n(c(=O)n1)c1ccccc1,188.0,201.229,2,3,2_3,5
COC1CN(CCCOc2ccc(cc2)F)CCC1NC(=O)c1cc(Cl)c(cc1OC)N,110.0,465.953,4,2,4_2,6
Cc1ccc(cc1)Nc1ccc(cc1N)[N+](=O)[O-],160.0,243.266,5,2,5_2,0
N#C/C(=N\Nc1ccc(cc1)F)/c1scc(n1)c1ccc(cc1)C,196.0,336.395,5,3,5_3,6
N#CCc1ccc(cc1)c1ccccc1,95.0,193.249,5,1,5_1,9
Oc1ccc(c(c1)C)Br,59.0,187.036,0,1,0_1,1
c1cc2cccc3c2c(c1)c1cccc2c1c3ccc2,278.0,252.316,5,3,5_3,9
O=C1OC(C)(C)OC(=O)C1=Cc1cccs1,182.0,238.264,2,3,2_3,6
CN(CCCN1c2ccccc2CCc2c1cc(Cl)cc2)C,189.5,314.86,5,3,5_3,9
N#C/C(=C\c1ccc(cc1)Cl)/c1nc2c(s1)cccc2,150.0,296.782,5,2,5_2,1
Cc1ccc(c(c1)N)O,136.0,123.155,0,2,0_2,6
CNC=O,-4.0,59.068,0,0,0_0,8
CC(=O)c1cccc(c1)C(=O)O,164.0,164.16,2,2,2_2,3
CC1NCCOC1c1ccccc1,139.0,177.247,0,2,0_2,5
OC1CCC2(C(=CCC3C2CCC2(C3CCC2C(CCC(C(C)C)C)C)C)C1)C,157.5,400.691,1,2,1_2,1
COC(=O)c1ccccn1,18.7,137.138,0,0,0_0,3
O=P1(NC2CCCCC2)Oc2ccccc2-c2c(O1)cccc2,159.85,329.336,5,2,5_2,2
[O-][N+](=O)c1c(ccc(c1O)C)C(=O)O,186.0,197.146,2,3,2_3,2
O=C1/C(=C/c2ccc(cc2)[N+](=O)[O-])/SC(=S)N1CN1CCOCC1,169.0,365.436,4,3,4_3,0
O=Cc1ccc(c(c1)Cl)F,27.0,158.559,0,0,0_0,7
OC(=O)Cc1ccc(cc1)C,92.0,150.177,2,1,2_1,7
Fc1ccc(cc1)/C(=C\c1ccc(cc1)[N+](=O)[O-])/C(=O)O,242.5,287.246,2,3,2_3,9
CC(=O)OCC(C(C(C(C(=O)N)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,188.0,405.356,4,3,4_3,1
CCCCCCCCCCCCCCCCCC(=O)OC1CCCCC1,44.0,366.63,3,0,3_0,6
COc1c(F)cc(cc1F)N,79.0,159.135,2,1,2_1,2
Nc1ccc(c(c1)N)C,99.0,122.171,0,1,0_1,0
CCCC#C,-106.0,68.119,0,0,0_0,9
BrC1C(=O)C2(C(C1CC2)(C)C)C,77.0,231.133,0,1,0_1,5
O=C1NC(=O)C(C(=O)N1C)(C)C1=CCCCC1,146.5,236.271,2,2,2_2,5
N#CCCCCC#N,2.0,108.144,0,0,0_0,0
OC1CCC2(C(C1)CCC1C2C(O)CC2(C1(O)CCC2c1ccc(=O)oc1)C)C,254.0,402.531,1,3,1_3,9
N#Cc1c(cnn1c1ccccc1)/N=[N+](/c1cnn(c1C#N)c1ccccc1)\[O-],265.0,380.371,4,3,4_3,3
Brc1ccc(cn1)c1cncc(c1)Br,203.0,313.98,5,3,5_3,0
O=C(NC1CCC(=O)CC1)OCc1ccccc1,82.0,247.294,2,1,2_1,0
CN(C(=O)CCC(=O)O)C,85.0,145.158,2,1,2_1,5
O=CC[C@H]1C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@H](OC(=O)C[C@H](C([C@H]1O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)N(C)C)O[C@@H]1O[C@@H](C)[C@H]([C@](C1)(C)O)OC(=O)CC(C)C)OC)OC(=O)C)C,131.5,828.006,1,2,1_2,7
O=S1(=O)CCCC1,27.0,120.173,0,0,0_0,7
Brc1ccc(nc1)c1cccnc1Cl,132.0,269.529,0,2,0_2,1
FC(Cl)F,-146.0,86.468,0,0,0_0,7
Nc1ccc(cn1)Cl,137.0,128.562,0,2,0_2,0
OC(=O)[C@@H]1CCC(=O)c2c1cccc2,94.85,190.198,2,1,2_1,7
COc1cc2OCC3C(c2cc1OC)C(=O)c1c(O3)c2CC(Oc2cc1O)C(=C)C,195.0,410.422,4,3,4_3,3
CC[C@H](NC(=O)[C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)cn3C)CO,195.0,353.466,4,3,4_3,7
Oc1cccc2c1-c1ccccc1C2=O,250.0,196.205,5,3,5_3,5
OC(=O)c1ccc(c2c1cccc2)F,225.0,190.173,2,3,2_3,0
O=C(c1ccccc1C(=O)O)c1ccc(c(c1)[N+](=O)[O-])Cl,200.0,305.673,2,3,2_3,5
CCOC(=O)C1=C(C)NC(=C(C1c1ccco1)C(=O)OCC)C,164.0,319.357,4,2,4_2,7
ClC(C(Cl)(F)F)(Cl)Cl,40.6,203.83,0,0,0_0,4
CO[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O,177.0,194.183,2,3,2_3,6
O=Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1c(C2=O)c(Cl)c(c(c1Cl)Cl)Cl,267.0,419.003,4,3,4_3,3
CCO/N=C(/C1=C(O)CC(CC1=O)c1c(C)cc(c(c1C)C(=O)CCC)C)\CC,80.8,399.531,4,1,4_1,8
CCOc1cc(ccc1OCc1ccccc1)C(=S)N1CCCCC1,72.0,355.503,5,1,5_1,2
OCCNC(=S)C(=S)NCCO,93.35,208.308,2,1,2_1,2
ClC(=O)c1ccccc1F,5.0,158.559,0,0,0_0,1
Clc1ccc(c(c1)C)O,47.0,142.585,0,1,0_1,0
Cc1ccc2c(n1)c(Cl)ccc2,67.0,177.634,0,1,0_1,2
N#Cc1ccncc1I,121.0,230.008,0,2,0_2,6
CCOC(=O)C1=C(C)OC(=C(C1c1ccc(cc1)Cl)c1nc2c(s1)cccc2)N,189.0,426.925,4,3,4_3,0
O=C(c1ccccc1)NN(C(C)(C)C)C(=O)c1cccc(c1C)C,204.5,324.424,5,3,5_3,8
O/N=C(/CCc1oc2c(c1c1ccc(o1)C)cccc2)\C,105.0,283.327,5,1,5_1,7
CN(/N=N/c1[nH]cnc1C(=O)N)C,205.0,182.187,2,3,2_3,5
Ic1cccc(c1)C(=O)Cl,24.0,266.465,0,0,0_0,9
N#Cc1cc(Cl)ccc1N,96.0,152.584,0,1,0_1,9
OC(=O)CC(n1nnc2c1cccc2)C,150.0,205.217,2,2,2_2,8
C1C2CC3CC1CC(C2)C3,267.0,136.238,0,3,0_3,0
CCC(CO)(CO)C,44.0,118.176,0,0,0_0,6
CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F,25.0,407.505,4,0,4_0,0
O=C1CCCCC1C1CCCCC1,-32.0,180.291,0,0,0_0,0
OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=C2)[C@H](OC(=O)C)C[C@@]2([C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3c2ccc(=O)oc2)C)O)C)[C@@H]([C@H]([C@@H]1O)O)O,169.0,620.692,1,3,1_3,2
c1ccc(cc1)N1CCN(C1c1ccco1)c1ccccc1,130.0,290.366,5,2,5_2,5
Fc1ccc(cc1)F,-13.0,114.094,0,0,0_0,3
CNC(=O)NC,102.0,88.11,0,1,0_1,2
Cc1ccc(cc1)C(=O)c1nn2c(s1)nc(=O)c1c2cccc1,211.0,321.361,5,3,5_3,4
ClC(C(F)(F)F)C(F)(F)F,-119.6,186.482,0,0,0_0,0
CCCCCCCCCCCCCCCCCC(c1ccccc1)CC,29.3,358.654,3,0,3_0,1
OC(=O)c1sccc1C(=O)c1ccccc1,152.0,232.26,2,2,2_2,5
Nc1ncc(cn1)[N+](=O)[O-],237.0,140.102,2,3,2_3,6
OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,141.5,330.468,1,2,1_2,6
Clc1c2Oc3c(Oc2c(c(c1Cl)Cl)Cl)c(Cl)c(c(c3Cl)Cl)Cl,330.0,459.754,5,3,5_3,7
