SMILES,MP_reported,MP_raw,Source,Source_file,Accepted_for_consensus,MP_quality,Consensus_method,Group_MP_range
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,279.0,279,1,1_ChemXplore_ML_tmp_C.csv,True,review,median_all,6.0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,282.0,282,2,2_EGNN_melt_point.csv,True,review,median_all,6.0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,285.0,285.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,review,median_all,6.0
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,285.0,285.0,4,test_predictions.csv,True,review,median_all,6.0
COc1cc2ncnc(Cl)c2cc1OC,185.5,185.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1cc2ncnc(Cl)c2cc1OC,186.0,186,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1cc2ncnc(Cl)c2cc1OC,186.0,186.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1cc2nnc(/C=C/C(C)=O)c(-c3ccc(C)o3)c2cc1OC,170.0,170.0,4,test_predictions.csv,False,unresolved,unresolved,39.5
COc1cc2nnc(/C=C/C(C)=O)c(-c3ccc(C)o3)c2cc1OC,209.5,209.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,39.5
COc1cc2oc(=O)cc(CBr)c2cc1OC,201.5,201.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1cc2oc(=O)cc(CBr)c2cc1OC,202.0,202,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1cc2oc(=O)cc(CBr)c2cc1OC,202.0,202.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,221.0,221.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,223.0,223,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1,223.0,223.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
COc1ccc(-c2cc3ccccc3cn2)cc1,99.0,99,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.25
COc1ccc(-c2cc3ccccc3cn2)cc1,99.0,99.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.25
COc1ccc(-c2cc3ccccc3cn2)cc1,99.25,99.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.25
COc1ccc(-c2ccc(OC)cc2)cc1,175.0,175,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,4.0
COc1ccc(-c2ccc(OC)cc2)cc1,179.0,179.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,4.0
COc1ccc(-c2ccc(S(=O)(=O)Cl)cc2)cc1,103.0,103,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
COc1ccc(-c2ccc(S(=O)(=O)Cl)cc2)cc1,103.0,103.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.5
COc1ccc(-c2ccc(S(=O)(=O)Cl)cc2)cc1,104.5,104.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
COc1ccc(-c2ccc(S(=O)(=O)NC(CCSC)C(=O)O)cc2)cc1,173.5,173.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NC(CCSC)C(=O)O)cc2)cc1,174.0,174,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NC(CCSC)C(=O)O)cc2)cc1,174.0,174.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NCC(=O)O)cc2)cc1,185.5,185.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NCC(=O)O)cc2)cc1,186.0,186,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NCC(=O)O)cc2)cc1,186.0,186.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NCCC(=O)O)cc2)cc1,189.5,189.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NCCC(=O)O)cc2)cc1,190.0,190,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)NCCC(=O)O)cc2)cc1,190.0,190.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(C(=O)O)c3)cc2)cc1,235.5,235.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(C(=O)O)c3)cc2)cc1,236.0,236,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccc(S(=O)(=O)Nc3cccc(C(=O)O)c3)cc2)cc1,236.0,236.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(-c2ccccc2)cc1,88.0,88.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.0
COc1ccc(-c2ccccc2)cc1,89.5,89.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.0
COc1ccc(-c2ccccc2)cc1,89.67,89.67,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.0
COc1ccc(-c2ccccc2)cc1,90.0,90,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.0
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,211.5,211.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.3000000000000114
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,212.0,212,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.3000000000000114
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,212.0,212.0,4,test_predictions.csv,True,high_confidence,median_all,3.3000000000000114
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,214.8,214.8,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.3000000000000114
COc1ccc(-c2csc(/C(C#N)=C/c3ccc(Cl)cc3Cl)n2)cc1,142.0,142.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=C/c3ccc(Cl)cc3Cl)n2)cc1,143.0,143.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=C/c3ccccc3Cl)n2)cc1,222.0,222.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=C/c3ccccc3Cl)n2)cc1,223.0,223.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=C\c3cccnc3)n2)cc1,235.0,235.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=C\c3cccnc3)n2)cc1,236.0,236.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=C\c3ccco3)n2)cc1,115.0,115.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=C\c3ccco3)n2)cc1,116.0,116.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=N\Nc3ccc(Br)cc3)n2)cc1,196.0,196.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=N\Nc3ccc(Br)cc3)n2)cc1,197.0,197.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=N\Nc3ccc(O)cc3)n2)cc1,235.0,235.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(-c2csc(/C(C#N)=N\Nc3ccc(O)cc3)n2)cc1,236.0,236.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(-c2oc3c(C)c(OC)cc(OC)c3c(=O)c2C)cc1OC,217.3,217.3,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.04999999999998295
COc1ccc(-c2oc3c(C)c(OC)cc(OC)c3c(=O)c2C)cc1OC,217.35,217.35,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.04999999999998295
COc1ccc(-c2oc3c(C)c(OC)cc(OC)c3c(=O)c2C)cc1OC,217.35,217.35,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.04999999999998295
COc1ccc(-c2occ(C(=O)c3ccccc3)c2S(=O)(=O)c2ccccc2)cc1,110.0,110.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2occ(C(=O)c3ccccc3)c2S(=O)(=O)c2ccccc2)cc1,110.5,110.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3ccc(Br)cc3)c2S(=O)(=O)c2ccccc2)cc1,140.0,140.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3ccc(Br)cc3)c2S(=O)(=O)c2ccccc2)cc1,140.5,140.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3ccc(C)cc3)c2S(=O)(=O)c2ccccc2)cc1,170.0,170.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3ccc(C)cc3)c2S(=O)(=O)c2ccccc2)cc1,170.5,170.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3ccco3)c2S(=O)(=O)c2ccccc2)cc1,150.0,150.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3ccco3)c2S(=O)(=O)c2ccccc2)cc1,150.5,150.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3cccs3)c2S(=O)(=O)c2ccccc2)cc1,120.0,120.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-c2onc(C(=O)c3cccs3)c2S(=O)(=O)c2ccccc2)cc1,120.5,120.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(-n2ccc(N)n2)cc1,181.5,181.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(-n2ccc(N)n2)cc1,182.0,182.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(-n2nc(C(=O)c3cccs3)s/c2=N\C(=O)c2ccccc2)cc1,235.0,235.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(-n2nc(C(=O)c3cccs3)s/c2=N\C(=O)c2ccccc2)cc1,236.0,236.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(/C(C)=C/C(C)=O)cc1,52.75,52.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.25
COc1ccc(/C(C)=C/C(C)=O)cc1,53.0,53.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.25
COc1ccc(/C=C(\C(N)=O)c2nc3ccccc3s2)cc1,168.0,168.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(/C=C(\C(N)=O)c2nc3ccccc3s2)cc1,169.0,169.0,4,test_predictions.csv,True,near_exact,median_all,1.0
COc1ccc(/C=C/C(=O)O)cc1,173.5,173.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(/C=C/C(=O)O)cc1,174.0,174.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(/C=C/C(=O)c2ccccc2)c(OC)c1,69.5,69.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(/C=C/C(=O)c2ccccc2)c(OC)c1,70.0,70.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(/C=C/C(=O)c2ccccc2)cc1,76.0,76.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(/C=C/C(=O)c2ccccc2)cc1,77.0,77.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1O,190.5,190.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1O,191.0,191.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(/C=N/c2ccc(-c3ccc(/N=N/c4ccccc4)cc3)cc2)cc1,214.5,214.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(/C=N/c2ccc(-c3ccc(/N=N/c4ccccc4)cc3)cc2)cc1,215.0,215.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(/N=N/c2c(N)nn3c(C(F)(F)F)cc(C)nc23)cc1,158.0,158.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(/N=N/c2c(N)nn3c(C(F)(F)F)cc(C)nc23)cc1,159.0,159.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(/N=N/c2sc(/C(C#N)=N/Nc3ccc(F)cc3)nc2C)cc1,214.0,214.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(/N=N/c2sc(/C(C#N)=N/Nc3ccc(F)cc3)nc2C)cc1,215.0,215.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(/N=N/c2sc(CC#N)nc2C)cc1,158.0,158.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(/N=N/c2sc(CC#N)nc2C)cc1,159.0,159.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(Br)c(OC)c1,25.0,25.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(Br)c(OC)c1,25.5,25.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(Br)c(OC)c1,25.5,25.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(Br)c(OC)c1C(=O)O,146.0,146,2,2_EGNN_melt_point.csv,True,near_exact,median_all,1.0
COc1ccc(Br)c(OC)c1C(=O)O,146.0,146.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,1.0
COc1ccc(Br)c(OC)c1C(=O)O,147.0,147.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(Br)cc1,11.0,11.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.5
COc1ccc(Br)cc1,11.625,11.625,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.5
COc1ccc(Br)cc1,11.75,11.75,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.5
COc1ccc(Br)cc1,13.5,13.5,1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,2.5
COc1ccc(Br)cc1C=CC(=O)O,225.0,225,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.5
COc1ccc(Br)cc1C=CC(=O)O,226.5,226.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.5
COc1ccc(Br)cc1CC(NC(=O)OC(C)(C)C)C(=O)O,130.45,130.45,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.8500000000000227
COc1ccc(Br)cc1CC(NC(=O)OC(C)(C)C)C(=O)O,132.3,132.3,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.8500000000000227
COc1ccc(Br)cc1S(=O)(=O)Cl,113.5,113.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(Br)cc1S(=O)(=O)Cl,114.0,114,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(Br)cc1S(=O)(=O)Cl,114.0,114.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C#N)c2ccccc12,101.5,101.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C#N)c2ccccc12,102.0,102,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C#N)c2ccccc12,102.0,102.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C#N)cc1,59.0,59.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.25
COc1ccc(C#N)cc1,59.5,59.5(6),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.25
COc1ccc(C#N)cc1,60.04,60.04,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.25
COc1ccc(C#N)cc1,60.25,60.25,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.25
COc1ccc(C(=O)/C=C(\C)c2ccc(OC)cc2)cc1,86.5,86.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)/C=C(\C)c2ccc(OC)cc2)cc1,87.0,87.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)/C=C/c2ccc(-c3ccccc3OC)o2)cc1OC,144.5,144.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)/C=C/c2ccc(-c3ccccc3OC)o2)cc1OC,145.0,145.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)/C=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1OC,119.5,119.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)/C=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)cc1OC,120.0,120.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)C(=O)c2ccc(OC)cc2)cc1,132.5,132.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)C(=O)c2ccc(OC)cc2)cc1,132.5,132.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)C(=O)c2ccc(OC)cc2)cc1,133.0,133,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)C(O)c2ccc(OC)cc2)cc1,109.0,109(3),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.0
COc1ccc(C(=O)C(O)c2ccc(OC)cc2)cc1,112.0,112,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.0
COc1ccc(C(=O)C(O)c2ccc(OC)cc2)cc1,112.0,112.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.0
COc1ccc(C(=O)C(O)c2ccc(OC)cc2)cc1,112.0,112.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.0
COc1ccc(C(=O)C2=NN(c3ccccc3)C3C(=O)N(c4cc(Cl)ccc4Cl)C(=O)C23)cc1,240.0,240.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,1.0
COc1ccc(C(=O)C2=NN(c3ccccc3)C3C(=O)N(c4cc(Cl)ccc4Cl)C(=O)C23)cc1,241.0,241,2,2_EGNN_melt_point.csv,True,near_exact,median_all,1.0
COc1ccc(C(=O)C2=NN(c3ccccc3)C3C(=O)N(c4cc(Cl)ccc4Cl)C(=O)C23)cc1,241.0,241.0,4,test_predictions.csv,True,near_exact,median_all,1.0
COc1ccc(C(=O)CBr)c(OC)c1,103.5,103.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)CBr)c(OC)c1,104.0,104,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)CBr)c(OC)c1,104.0,104.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)CC#N)cc1,128.0,128,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,2.5
COc1ccc(C(=O)CC#N)cc1,128.0,128.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,2.5
COc1ccc(C(=O)CC#N)cc1,130.5,130.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,2.5
COc1ccc(C(=O)Cc2ccccc2)cc1OC,73.0,73,2,2_EGNN_melt_point.csv,True,exact,dominant_cluster,14.5
COc1ccc(C(=O)Cc2ccccc2)cc1OC,73.0,73.0,4,train_without_data_augmentation.csv,True,exact,dominant_cluster,14.5
COc1ccc(C(=O)Cc2ccccc2)cc1OC,87.5,87.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,exact,dominant_cluster,14.5
COc1ccc(C(=O)Cl)cc1,21.0,21(3),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,3.5
COc1ccc(C(=O)Cl)cc1,22.0,22,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,3.5
COc1ccc(C(=O)Cl)cc1,22.0,22.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,3.5
COc1ccc(C(=O)Cl)cc1,24.5,24.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,3.5
COc1ccc(C(=O)Cl)cc1F,69.5,69.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)Cl)cc1F,70.0,70,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)Cl)cc1F,70.0,70.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)Nc2ccc(-c3ccc4nn(-c5ccccc5)nc4c3)cc2)cc1,106.0,106.0,4,test_predictions.csv,False,unresolved,unresolved,135.5
COc1ccc(C(=O)Nc2ccc(-c3ccc4nn(-c5ccccc5)nc4c3)cc2)cc1,241.5,241.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,False,unresolved,unresolved,135.5
COc1ccc(C(=O)O)c(OC)c1,107.2,107.2(4),1,1_ChemXplore_ML_tmp_C.csv,True,high_confidence,median_all,1.7999999999999972
COc1ccc(C(=O)O)c(OC)c1,109.0,109,2,2_EGNN_melt_point.csv,True,high_confidence,median_all,1.7999999999999972
COc1ccc(C(=O)O)c(OC)c1,109.0,109.0,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,high_confidence,median_all,1.7999999999999972
COc1ccc(C(=O)O)c(OC)c1,109.0,109.0,4,train_without_data_augmentation.csv,True,high_confidence,median_all,1.7999999999999972
COc1ccc(C(=O)O)c(OC)c1OC,100.5,100.5,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)c(OC)c1OC,100.8,100.8,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)c(OC)c1OC,101.0,101.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1,184.0,184(2),1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.4000000000000057
COc1ccc(C(=O)O)cc1,184.0,184.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.4000000000000057
COc1ccc(C(=O)O)cc1,184.2,184.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.4000000000000057
COc1ccc(C(=O)O)cc1,184.4,184.4,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.4000000000000057
COc1ccc(C(=O)O)cc1Br,219.5,219.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1Br,220.0,220,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1Br,220.0,220.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1I,239.5,239.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1I,240.0,240,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1I,240.0,240.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1O,252.2,252.2,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.8000000000000114
COc1ccc(C(=O)O)cc1O,253.0,253.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.8000000000000114
COc1ccc(C(=O)O)cc1OC,180.5,180.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1OC,180.75,180.75,2,2_EGNN_melt_point.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1OC,181.0,181,1,1_ChemXplore_ML_tmp_C.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1OC,181.0,181.0,4,train_without_data_augmentation.csv,True,near_exact,median_all,0.5
COc1ccc(C(=O)O)cc1OCc1ccccc1,179.5,179.5,3,3_PATENTS_ochem_enamine_bradley_begstr_m_training_.parquet,True,near_exact,median_all,0.5
